,T1_prop_dist,T1_endpoint_dist,T1_prop_times,T1_interactions
115,16.831312041589612,17.14735220929014,561.4329949294715,4
116,16.73925506774875,17.1492591393205,558.362300119708,3
117,17.249521580151715,17.149347602890618,575.3829848745702,6
118,17.284392906631233,17.149469863527084,576.5461688981438,5
119,16.025342872789107,17.14964055491298,534.5487162028709,5
120,17.232980671680124,17.150034688231376,574.8312387148464,4
121,16.386193810888514,15.498383838228758,546.5854262584896,6
122,16.885060319590266,15.49824909947966,563.225847240429,2
123,15.836404012503893,15.496204417259793,528.2463845767696,6
124,16.03690496485569,15.496085571486033,534.9343866699475,2
125,14.233759986328336,15.495956780774705,474.7878524553135,2
126,13.909082893858429,15.495341681729013,463.9577738518182,5
127,16.55048777835168,15.495084517275293,552.0656914911565,6
128,14.824847453591289,15.49450801032375,494.50443819685944,2
129,14.100887559936758,15.493553414455256,470.3556986155987,5
130,17.257883987359655,15.493515343078064,575.6619251801134,5
131,16.3257560730856,15.492963786305772,544.5694372460106,3
132,16.95480013248844,15.492625551412315,565.5521205531982,2
133,16.069368097939144,15.49260114720632,536.0172418856788,4
134,17.298394028034927,15.49139154185336,577.0131967509116,3
135,15.64505029428021,15.491273785860805,521.8635018372809,6
136,15.095514313031051,15.49013437602856,503.5329265968088,7
137,18.423818710555253,15.488878603926917,614.5533806957908,6
138,16.07486996846177,15.488848697472719,536.2007648123289,5
139,18.046077879061574,15.4885675509379,601.953283578667,5
140,18.13505998143015,15.488263051922505,604.9214115596864,4
141,15.084544225945063,15.487874214697294,503.16700332047094,3
142,23.381022126934297,15.48739335252888,779.908140541919,22
143,16.644472975127663,15.486680252173565,555.2007049930506,5
144,16.631920904603056,15.486528085608294,554.7820123486636,4
145,14.174460583979151,15.486433330165708,472.80983428440885,3
146,15.907212362181069,15.485831017326888,530.6083004943783,5
147,15.221585641551593,15.485742892471656,507.7382198841728,4
148,15.033782083989742,15.485189603042267,501.4737579384954,3
149,16.33959118598306,15.485034356957742,545.0309276426009,2
150,16.61251162141476,15.484696750077049,554.1345873610624,5
151,14.04429070766684,15.484618989640905,468.46782794960643,3
152,16.01057412226692,15.484548646537176,534.0560829597495,4
153,17.67128565318448,15.484353226760403,589.4515415082617,4
154,15.556130309748177,15.484151760136529,518.8974458874212,4
155,14.354960948623056,15.48385976899352,478.83068756414633,3
156,15.84760122003475,15.48376835992501,528.6198837872508,7
157,16.920746199687912,15.483686982381329,564.4162018895738,5
158,17.610292403175258,15.483467050011708,587.4170225748271,6
159,16.939830822958285,17.11627255047918,565.0527973714537,4
160,18.282052415635974,17.116316154766054,609.824558882024,5
161,18.83779194292877,17.11689065598491,628.362062460932,4
162,18.67272537959269,17.117199840828405,622.8560261645638,3
163,18.445038027878386,17.117227045156202,615.261182015477,5
164,16.46288713612909,17.11799169034414,549.1436441309004,3
165,17.99178276897327,17.1186449780064,600.1421908847891,3
166,17.015420003436308,17.121066089080376,567.5741848827289,2
167,15.368076497569227,17.12125379277125,512.6246363334988,3
168,18.90931541250455,17.1216430447098,630.7478322471763,4
169,15.313433714635856,17.122525711982668,510.8019465041047,3
170,16.282629627321526,17.124351707092096,543.1308916622701,9
171,15.78206151489654,17.125466378063027,526.4337112029854,5
172,18.30960276280645,17.125634890094037,610.743540948606,4
173,16.73536177262877,17.126459749476737,558.2324335749042,5
174,19.778523735600324,17.127255856630985,659.7415453247693,5
175,18.765404145080716,17.128874565731866,625.9474617428322,4
176,15.515758258186533,17.12902260592682,517.5507771450383,3
177,19.31940319450355,17.130075994066463,644.4269091404557,4
178,15.34797680350836,17.13038421304531,511.9541816829121,3
179,16.66176105016435,17.130427775033255,555.7773739847745,5
180,17.520238493949876,17.130611142144403,584.4131429107473,3
181,15.886208361717589,17.131249245078582,529.9076813830119,5
182,16.13075831350614,17.131382244064316,538.0650021850529,6
183,17.463593382726252,17.133228895639242,582.5236624968729,6
184,18.50291652661173,17.13327023139886,617.191803871075,5
185,16.80543806571066,17.13582474170497,560.5699306756238,3
186,17.09920390984484,17.137089440829392,570.3689194456435,5
187,19.249401401402302,17.137398510502784,642.0918970953962,5
188,15.673763189849097,17.138409439297206,522.8212624035697,4
189,17.202367333265737,17.139213156684097,573.8100861018885,7
190,18.90490040834277,17.139659259756222,630.6005633353382,9
191,12.811358396234809,13.439940605414382,427.3415700297142,4
192,13.774278611996959,13.44006752310385,459.4611801514703,2
193,13.848985725028607,13.444086335604952,461.9531450148305,2
194,13.480896624618957,13.444544667151641,449.6749954841676,4
195,14.118838767101975,13.445103198453515,470.9544873479604,5
196,13.461680588954698,13.445127889700911,449.0340165499646,2
197,12.032927592061341,13.445672169500378,401.375873674459,7
198,15.649671532882664,13.44627656510977,522.0176500000888,4
199,14.1637453855565,13.446783532390562,472.4524131916962,3
200,15.35637464263578,13.447108577077028,512.2343038718772,4
201,14.94399448031629,13.448306533219586,498.47876128503395,2
202,12.375256339527263,13.449751689138822,412.7947490102225,3
203,14.704132123380498,13.451897857438976,490.4778020554417,3
204,12.503214818176126,13.453829466636332,417.06299094626024,4
205,14.174258059950436,13.45512433703918,472.8030787996489,5
206,14.25813038812942,13.455141905782698,475.6007627998552,3
207,18.590804264358635,13.456111081172594,620.1234277218416,15
208,12.165013835406018,13.457201527663106,405.78180323044035,3
209,13.164378729635427,13.458164852010057,439.1170788291691,5
210,15.727863396737847,13.458406538993167,524.6258538165744,4
211,13.98642808172452,13.45934968681646,466.5377355541349,3
212,15.720840757851489,13.459421757916221,524.3916034401014,4
213,17.44647906097589,13.459520904738,581.9527892997775,17
214,12.168319716308844,13.460615268612207,405.8920757161246,4
215,15.410314934974801,13.461606983830702,514.0335611015238,3
216,15.587031512200687,13.461807822753256,519.92820062579,4
217,13.107162350973827,13.461935747584734,437.2085429555767,2
218,14.139882042560757,13.46197231442818,471.65641653415554,4
219,13.471510660819352,13.46354256665336,449.36191295362624,8
220,15.187836654389518,13.465685561660422,506.61247312768575,5
221,13.307602073825452,13.466068534542815,443.8945026493519,3
222,12.009303187989245,13.466546015186154,400.5878471736819,5
223,14.024889560163016,13.467608305522576,467.82067433964266,2
224,12.133774669574946,13.469808043405315,404.739775229991,5
225,15.499439095947215,13.472631857180875,517.0064276547478,4
226,11.438338931889696,13.472699584077592,381.54250053002403,3
227,13.19175034582218,13.473067644577096,440.03009906275616,5
228,14.830081216238371,13.473708513850744,494.6790179937547,4
229,13.027174186479774,13.47435142164096,434.5404209078219,4
230,11.823674641970586,13.47458571165231,394.39593591458697,4
231,15.298413106638622,13.47462478618962,510.3009121870704,4
232,15.012943514950331,13.475574635492388,500.77865703388784,17
233,13.976135030064286,13.476105324796038,466.19439578321925,6
234,13.390316589904044,13.47894872389739,446.6535661359891,6
235,14.630517237902698,13.48023931102984,488.02227003731576,4
236,20.209868601999382,13.481093948124942,674.1296833137436,33
237,14.828807539720472,13.481396390717634,494.63653265332204,6
238,15.603524958172295,13.48539720976318,520.478363604509,5
239,12.64586984948831,13.48591139056711,421.82145786039354,6
240,18.79450862675506,13.486189533354592,626.918284235572,22
241,12.612870575364742,13.488260442552248,420.72071887724627,3
242,13.74310229425356,13.49273366588053,458.4212485407736,3
243,12.539505239207642,13.496181708965878,418.2735109411739,3
244,13.199282890135459,13.497248268099717,440.28135807945034,5
245,20.995647276011848,21.629392452838303,700.3404785988902,2
246,23.52850762567289,21.64296592767567,784.8277347518576,5
247,19.446109903695685,21.646927567779148,648.6533964780809,2
248,23.633321824902616,21.650398797441888,788.3239654461298,4
249,20.3187845464925,21.653145176358038,677.7627337117901,6
250,22.641773415499866,21.65660356194221,755.2494201146083,6
251,20.278029872283895,21.665671386973536,676.4033020322055,3
252,21.719814550747866,21.667008004442803,724.4961356789996,2
253,23.223056402551848,21.667961457256133,774.6389630994772,5
254,21.502951403135356,21.67252409535632,717.2623486662537,4
255,19.844671275256378,21.677336609691285,661.9479931171071,4
256,23.143233761887615,21.67901237976156,771.97636234081,4
257,24.1424573187456,21.679444506577983,805.3069234250946,5
258,19.82767731800307,21.684021833646757,661.3811348536008,5
259,20.994927220117713,21.688575557132346,700.3164600829145,4
260,21.127236426927197,21.688713763383735,704.7298269108982,6
261,22.810965563856648,21.690349747533745,760.8930713246733,6
262,20.20398683232261,21.69388992047881,673.9334882959722,5
263,23.467041255727334,21.694054833467316,782.7774342119648,4
264,22.661784427994945,21.69441019574946,755.9169166620505,7
265,17.183498233451818,15.73015984398477,573.1806797196663,7
266,16.530913084970056,15.730325935629669,551.4127490049787,7
267,17.76441808812869,15.730456574972704,592.558109893816,5
268,13.907538208652229,15.730952967556108,463.9062486207847,4
269,13.75014428262543,15.730957825922317,458.6561443475953,2
270,16.08990913203283,15.731671857470653,536.7024180776281,5
271,14.605140512509848,15.731918168970285,487.175792299656,4
272,15.5876192213689,15.731962176975681,519.9478045234329,4
273,13.865550481810553,15.732055758091807,462.50568666977614,4
274,17.387268757545737,15.732194488736837,579.9777431534443,6
275,15.170797575213156,15.732717446369419,506.0441097565364,2
276,15.739297495498858,15.733480322399137,525.007254880012,2
277,15.77051788904358,15.733810188679866,526.0486567034337,3
278,17.761871542322407,15.733873366216374,592.4731661392701,4
279,16.192727013652267,15.738508899789862,540.1320586824287,2
280,15.968309363208398,15.738665435422401,532.6462801945481,5
281,16.54402630357338,15.738672411637651,551.8501595630763,5
282,14.027159575521534,15.738735270630935,467.8963940172364,3
283,17.86694625160267,15.739108107541115,595.9780865267476,4
284,14.991976628968274,15.739168326448587,500.0792759302541,3
285,17.8103793657679,15.73977335144633,594.091215434965,5
286,15.804899326822598,15.740290675800123,527.1954997739299,5
287,15.937177926911247,15.740984422108292,531.6078456700394,9
288,16.155817208854508,15.742011116417975,538.9008782373949,5
289,16.35642332588624,15.742103809212983,545.5923882520627,3
290,15.401760701672151,15.743095157490254,513.7482221564335,4
291,18.490463576105117,15.744414920677894,616.7764175196509,5
292,14.121793252832918,15.744918414148824,471.0530385344811,6
293,16.861249503803485,15.745482590965201,562.4316027046581,4
294,14.068396953353624,15.746525335521051,469.271926981161,3
295,16.3693334133494,15.747499989663124,546.0230230743115,6
296,22.964581484199364,15.747685000799606,766.0171547005712,27
297,14.001275527215927,15.74773799240114,467.03299378288705,3
298,15.024780930989358,15.748057167217377,501.17351133417026,3
299,16.563467786924107,15.74823985806583,552.4986586341232,6
300,17.73560556466439,15.748382919237168,591.5970260935712,4
301,18.780358139419587,15.749679949458201,626.4462740640039,24
302,17.711485705032686,15.749817921507193,590.7924729490009,3
303,17.3833750894555,15.74988704422228,579.8478641676729,2
304,15.966775046151657,16.51781876504385,532.5951008082823,3
305,17.670862683455525,16.517786626391523,589.4374327352139,5
306,17.42790686659714,16.517722405856276,581.3332866319695,6
307,18.807780364171954,16.517722405856276,627.3609824202098,4
308,16.437513673949493,16.51721136660633,548.2972752424845,2
309,17.700817962311866,16.516700674405588,590.4366348105308,6
310,18.78790986585813,16.516534528459804,626.6981729285014,3
311,15.945015472688283,16.516048145122813,531.8692784560055,4
312,15.626169538442017,16.514915178841896,521.2337066513455,6
313,17.714497937949886,16.513033982536577,590.8929503772578,6
314,16.051523329963516,16.51189353129895,535.4220035879381,4
315,16.20687185341813,16.51063661712023,540.6038804710643,3
316,14.893145454946847,16.508189116328303,496.78261777988894,4
317,17.666008083080786,16.50759208753676,589.2755004496713,4
318,17.019656941446343,16.507310029197587,567.7155141380138,5
319,15.374321380248235,16.507212942073696,512.8329435157788,2
320,15.4402699374211,16.506894911497472,515.03275395678,3
321,14.80709361184402,16.504850827130134,493.91223287626156,4
322,21.91577446432576,16.504543158373846,731.0326647917809,34
323,17.540170697937615,16.504506988872453,585.078010685329,2
324,15.797492796625733,16.504382400095206,526.9484441421296,4
325,16.98985379624833,16.50343421343557,566.7213867030584,3
326,18.69458704284321,16.503164136063074,623.5852538707908,4
327,16.53920853126619,16.503048821079503,551.6894557315135,5
328,16.722786801078566,16.503014640472458,557.812977033362,6
329,18.565657031327692,16.50277053816501,619.2846050370821,4
330,18.086006156940265,16.50223841178601,603.2851496017327,6
331,15.039205499156662,16.502196354029774,501.6546638721734,6
332,15.427806844123978,16.50210050705546,514.6170292777651,7
333,18.64704030443966,16.50148426047005,621.9992629703147,4
334,16.539994846829295,16.50055959364092,551.7156844355185,3
335,16.752557502695986,16.500154798871986,558.8060222653035,3
336,18.80848852600683,16.499454086157435,627.3846041924678,6
337,22.962436775407244,16.49906488749812,765.9456148065073,26
338,14.80308980000311,16.498465250933116,493.7786798848238,4
339,15.599745203637095,16.498057603173915,520.3522843717342,3
340,15.874615843184205,16.497444456443805,529.5209959966978,5
341,20.441437121284388,20.41565924181926,681.853989475516,4
342,20.78372688501434,20.41404373938132,693.2715644518312,4
343,18.645059138030096,20.41316131259506,621.9331782712712,2
344,20.893866154514818,20.411358491946793,696.9454206421391,6
345,23.516806612427526,20.40970589463143,784.4374303659713,10
346,21.584356629301222,20.40912750743246,719.9777388756612,4
347,18.664544927157543,20.4073324034092,622.5831552262083,7
348,20.765348638709032,20.404337650684713,692.65853120527,2
349,19.477836991781977,20.402736528368397,649.7116998379536,2
350,21.82579047593901,20.392490792480118,728.0311174393916,3
351,20.81984608634937,20.38577008916406,694.4763731637057,3
352,23.47678779773546,20.38526952439203,783.1025443552684,6
353,18.370244001021014,20.382393017846777,612.7663180145239,5
354,19.396970949461128,20.378479477772572,647.0142948931635,4
355,18.1658972451229,20.378089697429115,605.9500335273423,4
356,20.597196409762798,20.37709240942593,687.0495680259246,3
357,23.284046075445104,20.375235778772282,776.6733627129845,5
358,21.981334903525067,20.373961305388463,733.2195289909359,3
359,20.954486094579654,20.373645953813174,698.9674872771673,6
360,21.471539574344636,20.373183355535335,716.2145612406147,11
361,23.30163878469267,20.373163685662036,777.2601932237241,5
362,16.671866660769346,17.208224756258826,556.1144613855388,7
363,16.498112695417632,17.212989627102115,550.3186441071687,3
364,18.493226745814905,17.21346682604393,616.8685870808729,5
365,18.802116860580544,17.21438594360839,627.1720679864887,4
366,15.363795728919367,17.21445685372643,512.4818450432089,3
367,17.981085418520905,17.214693436165646,599.7853651371919,4
368,17.093936258230745,17.2209363061007,570.1932092327595,5
369,18.99971494290896,17.221435818263448,633.7632406104552,3
370,16.704722687581583,17.223116256896894,557.2104221454069,6
371,15.85218532753702,17.22329839464885,528.772793387983,3
372,16.42668852870891,17.223464128818108,547.9361867130848,4
373,16.345446918221473,17.22589219268873,545.2262541435887,2
374,19.119807705300165,17.226354601698333,637.7691100930033,6
375,19.450016747903096,17.227511252494107,648.7837149724841,3
376,19.33072487442696,17.2292805150286,644.8045603093798,4
377,19.57056337165955,17.230583485160327,652.8047236637251,6
378,18.178753490875042,17.23149715577272,606.3788723806854,4
379,17.633565944904646,17.23253647745526,588.193345549736,7
380,16.878638136491098,17.234894273131697,563.0116259436909,6
381,15.571780741553678,17.23618037096074,519.4194888974248,6
382,19.59819111032214,17.238472178524162,653.7262872365553,4
383,17.826325611308906,17.239708047672615,594.6231257441461,9
384,17.651910741785986,17.24012155540094,588.8052630419086,4
385,19.502244107888274,17.242455166688394,650.525834841766,8
386,17.844253386173968,17.2435032008374,595.2211328579137,3
387,16.28984784971005,17.247622867670497,543.3716660121033,4
388,17.371661966937346,17.248237338805747,579.4571558593072,3
389,16.81328643838394,17.250795949712295,560.8317246085265,5
390,20.924334409277236,17.251702161599837,697.9617337779939,9
391,18.670907999733238,17.25450796912834,622.7954048051062,3
392,18.192688820515894,17.257384289132357,606.843705653116,8
393,19.83522681209454,17.259541018805365,661.6329592549014,5
394,13.45393318905511,15.147670081282,448.7755907113969,3
395,15.815088549095405,15.14826118366433,527.5353761639872,5
396,13.261234870038376,15.148478991389414,442.3478568486943,5
397,21.190731743607838,15.14902478181109,706.8478059323744,18
398,15.033416649034328,15.14938229819095,501.4615683218474,4
399,13.85972114654758,15.149953502531906,462.3112406784564,7
400,14.573066010018634,15.1501042474563,486.1059004249157,2
401,15.171649543668389,15.150107762428032,506.07252840864294,3
402,16.325226026141017,15.151290728299587,544.5517567560514,6
403,15.531791583810602,15.151418887056813,518.0855921375687,4
404,16.398492200824656,15.152251329823347,546.9956570163532,7
405,15.301110170542758,15.152744141595802,510.3908766925988,4
406,15.821002700074214,15.155041786998964,527.7326513073803,4
407,14.38774070789307,15.155809095920079,479.9241043087564,4
408,17.207225590328797,15.15783303847186,573.9721403616106,10
409,13.38081791596999,15.15791999233283,446.33672399430236,3
410,15.813222103109641,15.158042010630767,527.4731181322263,4
411,16.141337919963323,15.158604011326448,538.4179004097282,14
412,16.567968090946977,15.159680868418096,552.6487728474067,5
413,18.067666247258643,15.159703468677254,602.6733951292443,6
414,13.819634803743032,15.160134872459174,460.9741021689382,3
415,15.350787791223553,15.162812635942428,512.0479462835417,4
416,16.240960854787673,15.163024318182659,541.740968898025,4
417,16.874035122062935,15.163280380076085,562.8580856748324,5
418,16.08050154735198,15.163898768844595,536.388614351016,7
419,16.07415423787064,15.165870511173964,536.176890573152,5
420,13.036892172385707,15.167107913579436,434.8645785206312,4
421,17.060036839886603,15.168070459161093,569.0624446244931,6
422,15.901186053448356,15.168744852802762,530.4072841652998,4
423,15.81067064766058,15.169121898179496,527.3880106093751,3
424,17.152470044612674,15.17036869650865,572.1456891649101,3
425,17.156820854284625,15.170694823221913,572.2908167757854,7
426,17.207704919137615,15.170858453462461,573.9881290740785,6
427,15.008957458437425,15.17107721496868,500.645696297347,7
428,16.241045907269868,15.171115567302978,541.7438059477861,4
429,13.792369120322533,15.17248761099059,460.06461547748216,4
430,15.130770015958069,15.172610571335921,504.7089320581626,7
431,17.457226265201047,15.172728132092047,582.3112779927766,5
432,16.22119475790182,15.174170424952349,541.0816418684227,5
433,17.223240455995008,15.174256115517792,574.5063395952862,3
434,17.364569975639544,15.175744769427835,579.2205921318629,5
435,17.091304508647063,15.175931355276191,570.1054233817802,3
436,17.986449540786175,17.611011845186308,599.9642932695393,4
437,16.979415842179645,17.609628401636158,566.3732135006819,4
438,18.672324358147748,17.607021349225057,622.8426495085841,4
439,19.681980436958654,17.60024914392648,656.5212025990904,5
440,19.628229295114547,17.599180501182563,654.7282547604522,5
441,17.025942282146435,17.597865264087005,567.9251708566751,6
442,17.790976181314583,17.595933559678056,593.4439938795759,5
443,19.31649895335211,17.587498837122048,644.3300339352654,5
444,17.73255786068994,17.587434075020997,591.495365476395,4
445,18.360458307793905,17.587369330512452,612.4399019251316,12
446,18.22892076055678,17.585554450219725,608.0522749291769,7
447,16.572827177109865,17.583635154451226,552.8108547629645,6
448,20.579233390611602,17.581840044003034,686.4503852875193,8
449,22.18707278592927,17.581749755571476,740.0822165344396,25
450,18.76133810047743,17.580543358098097,625.8118328867158,8
451,15.982772550907935,17.580247250634535,533.128720943452,3
452,17.34914316011097,17.57859450354552,578.706008169363,5
453,19.464818060187866,17.57654808026912,649.2774343607523,4
454,18.610059920829556,17.576063665407904,620.7657282659162,3
455,19.643690391017373,17.57506307087526,655.2439821949008,5
456,19.587709571570333,17.572841827270974,653.3766602034187,4
457,15.845763105876257,17.572262088561594,528.5585708049666,8
458,15.97824784799236,17.57113323807943,532.9777928694682,4
459,18.696409016763372,17.565297734245263,623.6460284718529,6
460,19.684228170968975,17.565030865543466,656.5961790497737,4
461,16.479281340968488,17.564889241653763,549.6904967767148,6
462,18.717140894742816,17.564548106693298,624.3375705403352,9
463,16.034549294592896,17.56415779492714,534.8558098479244,4
464,14.615292899354737,13.383690451982515,487.51443999021774,4
465,12.336574677507684,13.38391479529652,411.5044656797941,3
466,12.48231488822252,13.384145350092016,416.3658432587434,4
467,14.787056452536726,13.38671155413948,493.243864163711,5
468,15.901146052756125,13.387988102246505,530.4059498837903,6
469,15.594455407579655,13.388199408910273,520.1758354986008,6
470,14.420935485888561,13.38906272736363,481.031364609081,7
471,14.706962364045353,13.389925020577362,490.57220886632575,3
472,13.103769512627586,13.390354175861926,437.09536987736783,4
473,14.360132377469311,13.391011581339816,479.00318812607776,4
474,12.458481296865488,13.391381329829919,415.5708390105636,4
475,14.026069993976355,13.391650839843352,467.8600494334857,6
476,13.636062870391905,13.391987574002451,454.85079222900896,8
477,11.991108242630265,13.392574371721839,399.9809281978927,4
478,13.785014470153973,13.39352131709399,459.81929037979575,13
479,11.914876987150175,13.393921819768922,397.43812333718625,6
480,14.539585746568083,13.394641549226096,484.989117340292,5
481,15.900074725623224,13.39529853857043,530.3702142026212,5
482,12.420606305052736,13.395632149939598,414.30746334300903,4
483,16.15182073279411,13.396341527014501,538.7675699416299,6
484,14.382860199856827,13.396755949969535,479.7613078353267,8
485,14.005704213755399,13.398642403900535,467.18071909041595,5
486,13.901715735838044,13.399455739509799,463.7120315364667,4
487,15.2174713228873,13.400309612250773,507.6009807762482,2
488,16.10883802477702,13.400349519365596,537.333818940366,4
489,14.80252543100595,13.401292251608528,493.7598545326743,17
490,13.262812622022699,13.401305691511924,442.4004850704054,4
491,14.151610982785732,13.40159510820942,472.0476524652336,6
492,15.59239973200777,13.403260837141582,520.107265437629,6
493,14.93741114331526,13.404996864121424,498.2591644645374,3
494,15.433516477445275,13.40836386009842,514.8074824359982,4
495,13.29291356760762,13.408565670457559,443.4045460721974,4
496,13.734013623570835,13.408608963824483,458.1180826563362,8
497,14.57072137953075,13.408789536302042,486.02769185070815,7
498,16.366821659815805,13.408890786128914,545.9392398668346,6
