time	V(compout)
1.362196636852081e-08	3.156146e+00
1.462196636852081e-08	3.156146e+00
1.562196636852081e-08	3.156146e+00
1.662196636852081e-08	3.156146e+00
1.762196636852080e-08	3.156146e+00
1.862196636852080e-08	3.156146e+00
1.937028468013191e-08	3.156146e+00
1.998924274787793e-08	3.156145e+00
2.065410240924511e-08	3.156145e+00
2.165410240924511e-08	3.156139e+00
2.265410240924511e-08	3.156085e+00
2.365410240924511e-08	3.155564e+00
2.465410240924511e-08	3.105992e+00
2.493490150334449e-08	2.987206e+00
2.512611642754207e-08	2.784982e+00
2.531757834139275e-08	2.504340e+00
2.553271462338430e-08	2.163599e+00
2.575560986596318e-08	1.806056e+00
2.597200866674213e-08	1.467255e+00
2.625556185705072e-08	1.050004e+00
2.647027644644452e-08	7.619699e-01
2.675170346500217e-08	4.273542e-01
2.692619029300704e-08	2.592897e-01
2.703696310884986e-08	1.898141e-01
2.715010445095048e-08	1.550367e-01
2.724782003587115e-08	1.448083e-01
2.732418546471434e-08	1.433423e-01
2.741656652478966e-08	1.430312e-01
2.755108975634466e-08	1.427401e-01
2.781219039466449e-08	1.423262e-01
2.816211364384376e-08	1.419929e-01
2.879550861749775e-08	1.417770e-01
2.977826094685657e-08	1.417180e-01
3.077826094685658e-08	1.417086e-01
3.177826094685658e-08	1.417067e-01
3.277826094685658e-08	1.417066e-01
3.377826094685658e-08	1.417064e-01
3.477826094685659e-08	1.417066e-01
3.577826094685659e-08	1.417065e-01
3.677826094685659e-08	1.417066e-01
3.777826094685659e-08	1.417064e-01
3.877826094685660e-08	1.417065e-01
3.977826094685660e-08	1.417064e-01
4.077826094685660e-08	1.417065e-01
4.177826094685660e-08	1.417064e-01
4.277826094685661e-08	1.417065e-01
4.377826094685661e-08	1.417065e-01
4.477826094685661e-08	1.417064e-01
4.577826094685661e-08	1.417062e-01
4.677826094685661e-08	1.417061e-01
4.777826094685662e-08	1.417061e-01
4.877826094685662e-08	1.417062e-01
4.977826094685662e-08	1.417063e-01
5.077826094685662e-08	1.417065e-01
5.177826094685663e-08	1.417066e-01
5.277826094685663e-08	1.417070e-01
5.371943445569545e-08	1.417075e-01
5.471943445569545e-08	1.417081e-01
5.571943445569545e-08	1.417086e-01
5.671943445569545e-08	1.417094e-01
5.771943445569546e-08	1.417104e-01
5.871943445569546e-08	1.417116e-01
5.971943445569546e-08	1.417133e-01
6.071943445569546e-08	1.417155e-01
6.171943445569545e-08	1.417187e-01
6.271943445569545e-08	1.417237e-01
6.371943445569544e-08	1.417382e-01
6.471943445569544e-08	1.419026e-01
6.571943445569543e-08	1.425492e-01
6.609801389556279e-08	1.510523e-01
6.634014921786056e-08	1.813814e-01
6.649037449406266e-08	2.348701e-01
6.666098700639978e-08	3.483356e-01
6.689535594331850e-08	5.888803e-01
6.719308716832539e-08	1.031595e+00
6.750749013279277e-08	1.652504e+00
6.775581318323725e-08	2.219789e+00
6.789415633549672e-08	2.529480e+00
6.802093227368971e-08	2.769717e+00
6.813237035240407e-08	2.924646e+00
6.825197246568267e-08	3.030808e+00
6.834955192838695e-08	3.081503e+00
6.846330316723953e-08	3.114156e+00
6.857052078947450e-08	3.130712e+00
6.870016298165171e-08	3.140523e+00
6.883613069958844e-08	3.145439e+00
6.924319891989239e-08	3.150488e+00
6.959862167888149e-08	3.152323e+00
7.013503701320105e-08	3.154027e+00
7.090783894614481e-08	3.155362e+00
7.190783894614481e-08	3.156018e+00
7.290783894614480e-08	3.156137e+00
7.390783894614480e-08	3.156138e+00
7.490783894614479e-08	3.156137e+00
7.590783894614479e-08	3.156136e+00
7.690783894614479e-08	3.156135e+00
7.790783894614478e-08	3.156133e+00
7.890783894614478e-08	3.156131e+00
7.990783894614477e-08	3.156128e+00
8.090783894614477e-08	3.156125e+00
8.190783894614476e-08	3.156119e+00
8.290783894614476e-08	3.156111e+00
8.390783894614476e-08	3.156086e+00
8.490783894614475e-08	3.155899e+00
8.590783894614475e-08	3.155261e+00
8.628786925109707e-08	3.150007e+00
8.653004780746323e-08	3.121436e+00
8.665379228640887e-08	3.063659e+00
8.677707879797022e-08	2.952980e+00
8.691175294301106e-08	2.796397e+00
8.703689228496488e-08	2.629997e+00
8.728494453350595e-08	2.274932e+00
8.753358019468431e-08	1.909212e+00
8.773617244603569e-08	1.612055e+00
8.797004613122878e-08	1.285812e+00
8.822729792843213e-08	9.549047e-01
8.840823117656585e-08	7.410611e-01
8.866074445405903e-08	4.677567e-01
8.884956189424210e-08	2.902529e-01
8.896057907997973e-08	2.142050e-01
8.908886851550189e-08	1.637174e-01
8.919604457432160e-08	1.461779e-01
8.929301567149591e-08	1.430446e-01
8.938575560610310e-08	1.428891e-01
8.996719657672209e-08	1.423696e-01
9.054863754734109e-08	1.419671e-01
9.113007851796008e-08	1.416815e-01
9.171151948857907e-08	1.415128e-01
9.229296045919806e-08	1.414610e-01
9.287440142981706e-08	1.415262e-01
9.345584240043605e-08	1.417083e-01
9.445584240043605e-08	1.417076e-01
9.545584240043604e-08	1.417075e-01
9.645584240043604e-08	1.417076e-01
9.745584240043604e-08	1.417076e-01
9.845584240043603e-08	1.417076e-01
9.945584240043603e-08	1.417075e-01
1.004558424004360e-07	1.417075e-01
1.014558424004360e-07	1.417075e-01
1.024558424004360e-07	1.417075e-01
1.034558424004360e-07	1.417075e-01
1.044558424004360e-07	1.417075e-01
1.054558424004360e-07	1.417076e-01
1.064558424004360e-07	1.417076e-01
1.074558424004360e-07	1.417076e-01
1.084558424004360e-07	1.417077e-01
1.094558424004360e-07	1.417077e-01
1.104558424004360e-07	1.417077e-01
1.114558424004360e-07	1.417078e-01
1.124558424004360e-07	1.417078e-01
1.134558424004360e-07	1.417079e-01
1.144558424004360e-07	1.417079e-01
1.154558424004360e-07	1.417080e-01
1.164558424004360e-07	1.417080e-01
1.174558424004359e-07	1.417081e-01
1.184558424004359e-07	1.417082e-01
1.194558424004360e-07	1.417082e-01
1.214558424004359e-07	1.417084e-01
1.234558424004359e-07	1.417085e-01
1.264558424004359e-07	1.417086e-01
1.284558424004359e-07	1.417087e-01
1.294558424004359e-07	1.417087e-01
1.304558424004359e-07	1.417087e-01
1.314558424004359e-07	1.417088e-01
1.324558424004359e-07	1.417088e-01
1.334558424004359e-07	1.417088e-01
1.344558424004359e-07	1.417088e-01
1.354558424004359e-07	1.417088e-01
1.364558424004359e-07	1.417088e-01
1.374558424004359e-07	1.417088e-01
1.384558424004359e-07	1.417088e-01
1.394558424004359e-07	1.417088e-01
1.404558424004359e-07	1.417087e-01
1.414558424004359e-07	1.417087e-01
1.424558424004359e-07	1.417087e-01
1.434558424004359e-07	1.417087e-01
1.444558424004358e-07	1.417087e-01
1.454558424004358e-07	1.417086e-01
1.464558424004358e-07	1.417086e-01
1.474558424004358e-07	1.417086e-01
1.484558424004358e-07	1.417086e-01
1.494558424004358e-07	1.417085e-01
1.504558424004358e-07	1.417085e-01
1.514558424004358e-07	1.417085e-01
1.524558424004358e-07	1.417085e-01
1.534558424004358e-07	1.417085e-01
1.544558424004358e-07	1.417084e-01
1.554558424004358e-07	1.417084e-01
1.564558424004358e-07	1.417084e-01
1.574558424004358e-07	1.417084e-01
1.604558424004358e-07	1.417084e-01
1.614558424004358e-07	1.417083e-01
1.624558424004358e-07	1.417083e-01
1.634558424004358e-07	1.417083e-01
1.644558424004358e-07	1.417083e-01
1.654558424004358e-07	1.417083e-01
1.664558424004358e-07	1.417083e-01
1.674558424004357e-07	1.417083e-01
1.684558424004357e-07	1.417083e-01
1.694558424004357e-07	1.417083e-01
1.704558424004357e-07	1.417083e-01
1.714558424004357e-07	1.417083e-01
1.724558424004357e-07	1.417083e-01
1.734558424004357e-07	1.417083e-01
1.744558424004357e-07	1.417083e-01
1.754558424004357e-07	1.417083e-01
1.764558424004357e-07	1.417083e-01
1.774558424004357e-07	1.417084e-01
1.784558424004357e-07	1.417084e-01
1.794558424004357e-07	1.417084e-01
1.804558424004357e-07	1.417084e-01
1.814558424004357e-07	1.417084e-01
1.824558424004357e-07	1.417084e-01
1.834558424004357e-07	1.417084e-01
1.844558424004357e-07	1.417084e-01
1.864558424004357e-07	1.417084e-01
1.884558424004357e-07	1.417084e-01
1.914558424004356e-07	1.417084e-01
1.923129852575785e-07	1.417084e-01
1.931701281147214e-07	1.417084e-01
1.940272709718642e-07	1.417084e-01
1.948844138290071e-07	1.417084e-01
1.957415566861499e-07	1.417084e-01
1.965986995432928e-07	1.417084e-01
1.974558424004356e-07	1.417084e-01
1.984558424004356e-07	1.417084e-01
1.994558424004356e-07	1.417084e-01
2.004558424004356e-07	1.417084e-01
2.014558424004356e-07	1.417084e-01
2.024558424004356e-07	1.417084e-01
2.034558424004356e-07	1.417084e-01
2.044558424004356e-07	1.417084e-01
2.054558424004356e-07	1.417084e-01
2.064558424004356e-07	1.417084e-01
2.074558424004356e-07	1.417084e-01
2.084558424004356e-07	1.417084e-01
2.094558424004356e-07	1.417084e-01
2.104558424004356e-07	1.417084e-01
2.114558424004356e-07	1.417084e-01
2.124558424004356e-07	1.417084e-01
2.144558424004355e-07	1.417084e-01
2.164558424004355e-07	1.417084e-01
2.184558424004355e-07	1.417084e-01
2.214558424004355e-07	1.417084e-01
2.294558424004355e-07	1.417084e-01
2.324558424004355e-07	1.417084e-01
2.344558424004355e-07	1.417084e-01
2.364558424004355e-07	1.417084e-01
2.384558424004354e-07	1.417084e-01
2.404558424004355e-07	1.417084e-01
2.424558424004355e-07	1.417084e-01
2.454558424004356e-07	1.417084e-01
2.484558424004357e-07	1.417084e-01
2.514558424004357e-07	1.417084e-01
2.531701281147215e-07	1.417084e-01
2.548844138290072e-07	1.417084e-01
2.565986995432930e-07	1.417084e-01
2.583129852575788e-07	1.417084e-01
2.600272709718645e-07	1.417084e-01
2.617415566861503e-07	1.417084e-01
2.634558424004360e-07	1.417084e-01
2.664558424004361e-07	1.417084e-01
2.694558424004361e-07	1.417084e-01
2.724558424004362e-07	1.417084e-01
2.754558424004363e-07	1.417084e-01
2.784558424004363e-07	1.417084e-01
2.814558424004364e-07	1.417084e-01
2.844558424004365e-07	1.417084e-01
2.871701281147222e-07	1.417084e-01
2.898844138290080e-07	1.417084e-01
2.925986995432938e-07	1.417084e-01
2.953129852575796e-07	1.417084e-01
2.980272709718654e-07	1.417084e-01
3.007415566861511e-07	1.417084e-01
3.034558424004369e-07	1.417084e-01
3.071701281147227e-07	1.417084e-01
3.108844138290085e-07	1.417084e-01
3.145986995432943e-07	1.417084e-01
3.183129852575801e-07	1.417084e-01
3.220272709718659e-07	1.417084e-01
3.257415566861517e-07	1.417084e-01
3.294558424004375e-07	1.417084e-01
3.355986995432947e-07	1.417084e-01
3.417415566861520e-07	1.417084e-01
3.478844138290093e-07	1.417084e-01
3.540272709718666e-07	1.417084e-01
3.601701281147239e-07	1.417084e-01
3.663129852575812e-07	1.417084e-01
3.724558424004384e-07	1.417084e-01
4.453129852575798e-07	1.417084e-01
5.181701281147213e-07	1.417084e-01
5.910272709718627e-07	1.417084e-01
6.638844138290041e-07	1.417084e-01
7.367415566861455e-07	1.417084e-01
8.095986995432870e-07	1.417084e-01
8.824558424004283e-07	1.417084e-01
8.834558424004283e-07	1.417084e-01
1.002994700000000e-06	1.417084e-01
1.002996700000000e-06	1.417084e-01
1.003000700000000e-06	1.417084e-01
1.003003527556214e-06	1.417084e-01
1.003006296177135e-06	1.417084e-01
1.003011833418979e-06	1.417084e-01
1.003014700000000e-06	1.417084e-01
1.003018022345106e-06	1.417084e-01
1.003022452138580e-06	1.417084e-01
1.003031311725530e-06	1.417084e-01
1.003033100000000e-06	1.417084e-01
1.003034871917390e-06	1.417084e-01
1.003038415752169e-06	1.417084e-01
1.003045503421729e-06	1.417084e-01
1.003059678760847e-06	1.417084e-01
1.003088029439085e-06	1.417084e-01
1.003101500000000e-06	1.417085e-01
1.003103500000000e-06	1.417085e-01
1.003107500000000e-06	1.417085e-01
1.003115500000000e-06	1.417085e-01
1.003121500000000e-06	1.417086e-01
1.003131141697078e-06	1.417087e-01
1.003142160779453e-06	1.417088e-01
1.003164198944203e-06	1.417091e-01
1.003208275273703e-06	1.417102e-01
1.003296427932704e-06	1.417140e-01
1.003464076891238e-06	1.417261e-01
1.003625240744953e-06	1.417481e-01
1.003841595635344e-06	1.418206e-01
1.004055857818012e-06	1.420041e-01
1.004346441506674e-06	1.424924e-01
1.004657053234618e-06	1.433111e-01
1.004826717904969e-06	1.460900e-01
1.004935820433399e-06	1.561534e-01
1.005026912143416e-06	1.809963e-01
1.005136955046143e-06	2.390770e-01
1.005276446525902e-06	3.586515e-01
1.005463584946364e-06	6.115693e-01
1.005756451168401e-06	1.184181e+00
1.006086001014641e-06	1.977427e+00
1.006243242422993e-06	2.361631e+00
1.006371049248310e-06	2.618801e+00
1.006544253074254e-06	2.866274e+00
1.006697027315085e-06	3.008171e+00
1.006821057880728e-06	3.075168e+00
1.006944096944491e-06	3.111153e+00
1.007087049957419e-06	3.132483e+00
1.007215814426295e-06	3.141558e+00
1.007371395778709e-06	3.146393e+00
1.007813056540044e-06	3.151161e+00
1.008182640774348e-06	3.152894e+00
1.008863971502441e-06	3.154660e+00
1.009863971502441e-06	3.155821e+00
1.010863971502441e-06	3.156130e+00
1.011863971502441e-06	3.156147e+00
1.012863971502441e-06	3.156146e+00
1.013863971502441e-06	3.156146e+00
1.014863971502441e-06	3.156146e+00
1.015863971502441e-06	3.156146e+00
1.016863971502441e-06	3.156146e+00
1.017863971502441e-06	3.156146e+00
1.018863971502441e-06	3.156146e+00
1.019544411940002e-06	3.156146e+00
1.020169036457604e-06	3.156145e+00
1.020822416286892e-06	3.156144e+00
1.021822416286892e-06	3.156139e+00
1.022822416286892e-06	3.156101e+00
1.023822416286892e-06	3.155663e+00
1.024822416286892e-06	3.135245e+00
1.025114922209067e-06	3.065135e+00
1.025286243875496e-06	2.928661e+00
1.025444484868423e-06	2.719978e+00
1.025593630117424e-06	2.491337e+00
1.025748884440476e-06	2.242667e+00
1.026031558902641e-06	1.786632e+00
1.026296844749498e-06	1.372030e+00
1.026584106511335e-06	9.525942e-01
1.026784070570360e-06	6.893869e-01
1.027076278720707e-06	3.519454e-01
1.027204601314723e-06	2.373119e-01
1.027311625275180e-06	1.786865e-01
1.027411185309640e-06	1.528430e-01
1.027519901894992e-06	1.443146e-01
1.027601121190864e-06	1.432360e-01
1.027691332585620e-06	1.430096e-01
1.027860639725375e-06	1.426766e-01
1.028189829880455e-06	1.422237e-01
1.028685060944793e-06	1.418959e-01
1.029675523073470e-06	1.417323e-01
1.030675523073470e-06	1.417104e-01
1.031675523073470e-06	1.417067e-01
1.032675523073470e-06	1.417059e-01
1.033675523073470e-06	1.417061e-01
1.034675523073470e-06	1.417062e-01
1.035675523073470e-06	1.417063e-01
1.036675523073470e-06	1.417063e-01
1.037675523073470e-06	1.417064e-01
1.038675523073470e-06	1.417063e-01
1.039675523073470e-06	1.417063e-01
1.040675523073470e-06	1.417063e-01
1.041675523073471e-06	1.417063e-01
1.042675523073471e-06	1.417063e-01
1.043675523073471e-06	1.417063e-01
1.044675523073471e-06	1.417064e-01
1.045675523073471e-06	1.417064e-01
1.046675523073471e-06	1.417064e-01
1.047675523073471e-06	1.417065e-01
1.048675523073471e-06	1.417065e-01
1.049675523073471e-06	1.417066e-01
1.050675523073471e-06	1.417066e-01
1.051675523073471e-06	1.417067e-01
1.052675523073471e-06	1.417070e-01
1.053663820624300e-06	1.417073e-01
1.054637781993860e-06	1.417077e-01
1.055637781993860e-06	1.417082e-01
1.056637781993860e-06	1.417087e-01
1.057637781993860e-06	1.417094e-01
1.058637781993860e-06	1.417103e-01
1.059637781993860e-06	1.417112e-01
1.060637781993860e-06	1.417124e-01
1.061637781993860e-06	1.417139e-01
1.062637781993860e-06	1.417156e-01
1.063637781993860e-06	1.417176e-01
1.064637781993860e-06	1.417201e-01
1.065637781993860e-06	1.417232e-01
1.066637781993860e-06	1.417273e-01
1.067637781993860e-06	1.417332e-01
1.068637781993861e-06	1.417462e-01
1.069637781993861e-06	1.418479e-01
1.070637781993861e-06	1.422622e-01
1.071087793215814e-06	1.446185e-01
1.071364713366561e-06	1.581451e-01
1.071529400121952e-06	1.918230e-01
1.071710583519014e-06	2.714109e-01
1.071899284226968e-06	4.051354e-01
1.072153622441533e-06	6.672730e-01
1.072422203555253e-06	1.057201e+00
1.072765018808961e-06	1.706888e+00
1.073000781565330e-06	2.219337e+00
1.073144353638619e-06	2.528399e+00
1.073276106388342e-06	2.772901e+00
1.073388215665234e-06	2.927534e+00
1.073517995471480e-06	3.041856e+00
1.073607786236194e-06	3.087753e+00
1.073699553609893e-06	3.113265e+00
1.073806399527613e-06	3.129827e+00
1.073929618322478e-06	3.139701e+00
1.074069365724168e-06	3.145030e+00
1.074465157951718e-06	3.150135e+00
1.075349192603879e-06	3.153677e+00
1.076349192603879e-06	3.155378e+00
1.077349192603879e-06	3.156025e+00
1.078349192603879e-06	3.156127e+00
1.079349192603879e-06	3.156128e+00
1.080349192603879e-06	3.156124e+00
1.081349192603879e-06	3.156119e+00
1.082349192603880e-06	3.156112e+00
1.083349192603880e-06	3.156095e+00
1.084349192603880e-06	3.155993e+00
1.085349192603880e-06	3.155608e+00
1.085804306729603e-06	3.155118e+00
1.086083101663717e-06	3.152341e+00
1.086244349114088e-06	3.137337e+00
1.086341664637916e-06	3.100442e+00
1.086446112514128e-06	3.021407e+00
1.086553868901590e-06	2.910476e+00
1.086671705787368e-06	2.765495e+00
1.086884067690060e-06	2.473377e+00
1.087154424705851e-06	2.081763e+00
1.087465495762296e-06	1.626752e+00
1.087700853971225e-06	1.297716e+00
1.087965778222494e-06	9.569227e-01
1.088137557772071e-06	7.540582e-01
1.088392432462039e-06	4.787599e-01
1.088596421441881e-06	2.874133e-01
1.088708405210371e-06	2.113044e-01
1.088834701869707e-06	1.630007e-01
1.088944819884250e-06	1.458470e-01
1.089041125176434e-06	1.429628e-01
1.089135160341450e-06	1.428717e-01
1.089528999237093e-06	1.424030e-01
1.089922838132736e-06	1.420355e-01
1.090316677028378e-06	1.417691e-01
1.090710515924021e-06	1.416038e-01
1.091104354819663e-06	1.415396e-01
1.091498193715306e-06	1.415765e-01
1.091892032610948e-06	1.417146e-01
1.093892032610948e-06	1.417082e-01
1.094892032610949e-06	1.417080e-01
1.095892032610949e-06	1.417080e-01
1.096892032610949e-06	1.417079e-01
1.097892032610949e-06	1.417079e-01
1.098892032610949e-06	1.417078e-01
1.099892032610949e-06	1.417078e-01
1.100892032610949e-06	1.417078e-01
1.101892032610949e-06	1.417078e-01
1.102892032610949e-06	1.417077e-01
1.103892032610949e-06	1.417078e-01
1.104892032610949e-06	1.417078e-01
1.105892032610949e-06	1.417078e-01
1.106892032610949e-06	1.417078e-01
1.107892032610950e-06	1.417078e-01
1.108892032610950e-06	1.417079e-01
1.109892032610950e-06	1.417079e-01
1.110892032610950e-06	1.417079e-01
1.111892032610950e-06	1.417080e-01
1.112892032610950e-06	1.417080e-01
1.113892032610950e-06	1.417081e-01
1.114892032610950e-06	1.417081e-01
1.115892032610950e-06	1.417082e-01
1.116892032610950e-06	1.417082e-01
1.117892032610950e-06	1.417082e-01
1.118892032610950e-06	1.417082e-01
1.119892032610950e-06	1.417083e-01
1.121892032610951e-06	1.417085e-01
1.123892032610951e-06	1.417086e-01
1.126892032610951e-06	1.417087e-01
1.128892032610951e-06	1.417088e-01
1.129892032610951e-06	1.417088e-01
1.130892032610951e-06	1.417088e-01
1.131892032610951e-06	1.417088e-01
1.132892032610951e-06	1.417088e-01
1.133892032610951e-06	1.417088e-01
1.134892032610952e-06	1.417089e-01
1.135892032610952e-06	1.417089e-01
1.136892032610952e-06	1.417088e-01
1.137892032610952e-06	1.417088e-01
1.138892032610952e-06	1.417088e-01
1.139892032610952e-06	1.417088e-01
1.140892032610952e-06	1.417088e-01
1.141892032610952e-06	1.417088e-01
1.142892032610952e-06	1.417088e-01
1.143892032610952e-06	1.417088e-01
1.144892032610952e-06	1.417087e-01
1.145892032610952e-06	1.417087e-01
1.146892032610952e-06	1.417087e-01
1.147892032610953e-06	1.417086e-01
1.148892032610953e-06	1.417085e-01
1.149892032610953e-06	1.417085e-01
1.150892032610953e-06	1.417085e-01
1.151892032610953e-06	1.417086e-01
1.152892032610953e-06	1.417086e-01
1.153892032610953e-06	1.417086e-01
1.154892032610953e-06	1.417086e-01
1.155892032610953e-06	1.417085e-01
1.156892032610953e-06	1.417085e-01
1.157892032610953e-06	1.417085e-01
1.160892032610954e-06	1.417085e-01
1.162892032610954e-06	1.417085e-01
1.163892032610954e-06	1.417085e-01
1.164892032610954e-06	1.417084e-01
1.165892032610954e-06	1.417084e-01
1.166892032610954e-06	1.417084e-01
1.167892032610954e-06	1.417084e-01
1.168892032610954e-06	1.417084e-01
1.169892032610954e-06	1.417084e-01
1.170892032610954e-06	1.417084e-01
1.171892032610954e-06	1.417084e-01
1.172892032610954e-06	1.417084e-01
1.173892032610954e-06	1.417084e-01
1.174892032610955e-06	1.417084e-01
1.175892032610955e-06	1.417085e-01
1.176892032610955e-06	1.417085e-01
1.177892032610955e-06	1.417085e-01
1.178892032610955e-06	1.417085e-01
1.179892032610955e-06	1.417085e-01
1.180892032610955e-06	1.417085e-01
1.181892032610955e-06	1.417085e-01
1.182892032610955e-06	1.417085e-01
1.183892032610955e-06	1.417085e-01
1.185892032610955e-06	1.417085e-01
1.187892032610956e-06	1.417085e-01
1.190892032610956e-06	1.417085e-01
1.191892032610956e-06	1.417085e-01
1.192892032610956e-06	1.417085e-01
1.193892032610956e-06	1.417084e-01
1.194892032610956e-06	1.417085e-01
1.195892032610956e-06	1.417085e-01
1.196892032610956e-06	1.417085e-01
1.197892032610956e-06	1.417085e-01
1.198892032610956e-06	1.417085e-01
1.199892032610956e-06	1.417085e-01
1.200892032610957e-06	1.417085e-01
1.201892032610957e-06	1.417085e-01
1.202892032610957e-06	1.417085e-01
1.203892032610957e-06	1.417085e-01
1.204892032610957e-06	1.417085e-01
1.205892032610957e-06	1.417085e-01
1.206892032610957e-06	1.417085e-01
1.207892032610957e-06	1.417085e-01
1.208892032610957e-06	1.417085e-01
1.209892032610957e-06	1.417085e-01
1.210892032610957e-06	1.417085e-01
1.211892032610957e-06	1.417085e-01
1.213892032610957e-06	1.417085e-01
1.215892032610958e-06	1.417085e-01
1.217892032610958e-06	1.417085e-01
1.220892032610958e-06	1.417085e-01
1.222177746896672e-06	1.417085e-01
1.223463461182387e-06	1.417085e-01
1.224749175468101e-06	1.417085e-01
1.226034889753816e-06	1.417085e-01
1.227320604039530e-06	1.417085e-01
1.228606318325244e-06	1.417085e-01
1.229892032610959e-06	1.417085e-01
1.232892032610959e-06	1.417085e-01
1.234892032610959e-06	1.417085e-01
1.236892032610959e-06	1.417085e-01
1.238892032610959e-06	1.417085e-01
1.240892032610960e-06	1.417085e-01
1.243892032610960e-06	1.417085e-01
1.246892032610960e-06	1.417085e-01
1.249892032610960e-06	1.417085e-01
1.251606318325246e-06	1.417085e-01
1.253320604039532e-06	1.417085e-01
1.255034889753818e-06	1.417085e-01
1.256749175468104e-06	1.417085e-01
1.258463461182390e-06	1.417085e-01
1.260177746896675e-06	1.417085e-01
1.261892032610961e-06	1.417085e-01
1.265320604039533e-06	1.417085e-01
1.268749175468105e-06	1.417085e-01
1.272177746896676e-06	1.417085e-01
1.275606318325248e-06	1.417085e-01
1.279034889753819e-06	1.417085e-01
1.282463461182391e-06	1.417085e-01
1.285892032610963e-06	1.417085e-01
1.289034889753820e-06	1.417085e-01
1.292177746896678e-06	1.417085e-01
1.295320604039535e-06	1.417085e-01
1.298463461182393e-06	1.417085e-01
1.301606318325250e-06	1.417085e-01
1.304749175468107e-06	1.417085e-01
1.307892032610965e-06	1.417085e-01
1.311892032610965e-06	1.417085e-01
1.315892032610965e-06	1.417085e-01
1.319892032610965e-06	1.417085e-01
1.323892032610966e-06	1.417085e-01
1.327892032610966e-06	1.417085e-01
1.331892032610966e-06	1.417085e-01
1.335892032610967e-06	1.417085e-01
1.342606318325253e-06	1.417085e-01
1.349320604039539e-06	1.417085e-01
1.356034889753825e-06	1.417085e-01
1.362749175468112e-06	1.417085e-01
1.369463461182398e-06	1.417085e-01
1.376177746896684e-06	1.417085e-01
1.382892032610970e-06	1.417085e-01
1.443034889753832e-06	1.417085e-01
1.503177746896693e-06	1.417084e-01
1.563320604039555e-06	1.417084e-01
1.623463461182417e-06	1.417084e-01
1.683606318325279e-06	1.417084e-01
1.743749175468140e-06	1.417084e-01
1.803892032611002e-06	1.417084e-01
1.804892032611002e-06	1.417084e-01
2.002560900000000e-06	1.417082e-01
2.002562241734881e-06	1.417083e-01
2.002564925204641e-06	1.417084e-01
2.002566853078902e-06	1.417084e-01
2.002568749024440e-06	1.417084e-01
2.002572540915515e-06	1.417084e-01
